track_id,track_name,artist_id,artist_name_x,album_id,duration,release_date,popularity_x,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,total_followers,genres,popularity_y,release_year,mood_label
4uyp73pmsVkogpZfKSLdyh,Tagpuan,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,0rOWcyhZyjvuJs5SParNfY,259317,2018-01-25,44,0.4920000000000001,0.118,8.0,-8.821,1.0,0.0378,0.8640000000000001,0.0,0.07,0.234,135.253,6457183,['opm'],70,2018,2.0
1yDiru08Q6omDOGkZMPnei,Maybe The Night,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,6LhZ3QMHGJeTes9cCTxK8e,217197,2017-10-27,69,0.5720000000000001,0.522,2.0,-9.095,1.0,0.0367,0.113,4.91e-05,0.114,0.498,74.05,4386554,['opm'],73,2017,3.0
6X7eJp4lv4ZeTkWor2wHLz,Shantidope,6ogIjp0fsbUxlqy9q2rvrT,Shanti Dope,7MCYCgE6fQHYkhj29FHRcY,211146,2017-12-08,57,0.723,0.639,1.0,-6.4689999999999985,1.0,0.197,0.199,0.0,0.08900000000000001,0.655,148.999,1125823,"['opm', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap', 'tagalog rap']",58,2017,4.0
6wdCelHrPh7UfliNjwRTUv,Leaves,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,5Yl1Bi501CuE72jaVK4e3y,310708,2017-03-31,70,0.447,0.16,6.0,-10.896,1.0,0.0372,0.913,0.0,0.0891,0.205,118.313,4386554,['opm'],73,2017,1.0
5RFHiLHCt7dDgKfCAdD5vj,Hey Barbara,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,4dR58Jto9zy6BOApnYD8so,232760,2017-07-14,53,0.836,0.531,10.0,-8.871,1.0,0.0584,0.217,5.4299999999999985e-05,0.07400000000000001,0.965,124.007,1771732,"['opm', 'pinoy indie', 'pinoy trap']",62,2017,4.0
23pURM1bccelxmpg6hnCro,"Where Have You Been, My Disco?",4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,59DwsdQC5h4nokX1GgDdJ7,217788,2017-10-20,50,0.848,0.637,10.0,-6.831,0.0,0.0422,0.15,1.13e-05,0.146,0.912,120.004,1771732,"['opm', 'pinoy indie', 'pinoy trap']",62,2017,4.0
652CegYwXhnFnVz3SgGzTO,Ilaw Sa Daan,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,3cvznWGnrhG1Tiga7dqK8x,242790,2016-10-07,53,0.688,0.853,5.0,-6.678,1.0,0.0715,0.0344,0.0,0.388,0.512,105.05,1771732,"['opm', 'pinoy indie', 'pinoy trap']",62,2016,3.0
1nIQVdsw5WeSO4LK0S3zBF,Materyal,6ogIjp0fsbUxlqy9q2rvrT,Shanti Dope,7MCYCgE6fQHYkhj29FHRcY,246960,2017-12-08,56,0.7809999999999999,0.7190000000000001,8.0,-5.1629999999999985,0.0,0.0772,0.162,0.000614,0.0965,0.8029999999999999,88.999,1125823,"['opm', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap', 'tagalog rap']",58,2017,4.0
1p2abSfly8JtPIkwr44i6s,"You Are My Sunshine - From ""Meet Me in St. Gallen""",0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,3jspGyvihMuiMklm7ImUWK,162168,2018-02-02,40,0.484,0.177,2.0,-12.327,1.0,0.0331,0.918,2.88e-06,0.206,0.365,117.977,6457183,['opm'],70,2018,2.0
4u8RkgV6P4TLi89SmlUtv8,Mundo,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,2p6QlBCrnKwUFC0wPN1kfV,349713,2018-02-14,68,0.705,0.401,6.0,-8.9,1.0,0.0376,0.17600000000000002,8.66e-06,0.0735,0.481,140.031,1771732,"['opm', 'pinoy indie', 'pinoy trap']",62,2018,3.0
1NHPd1SGMTBU1BjOaAm02Q,Only Reminds Me of You,5elcNQkZ6FCZA3grSOMngY,MYMP,5iuB4KAXBWsDKMYJRb15GT,263160,2006-12-12,32,0.63,0.317,1.0,-10.32,1.0,0.0283,0.82,9.84e-05,0.123,0.056,79.795,797786,['opm'],62,2006,1.0
1fXHTDYsJiFOjVWITaFp1j,Ride Home,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,308xacxloeHSt2tzLCWli0,326885,2017-01-23,59,0.613,0.551,4.0,-8.79,1.0,0.0332,0.235,0.000672,0.175,0.4320000000000001,114.11,4386554,['opm'],73,2017,3.0
00mBzIWv5gHOYxwuEJXjOG,Sa Ngalan Ng Pag-Ibig,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,7xconhHQKj7Be4P2KvUmFz,285138,2017-04-29,66,0.518,0.762,7.0,-3.907,1.0,0.0305,0.0851,0.0,0.14800000000000002,0.271,155.985,4028169,"['opm', 'pinoy pop punk']",64,2017,2.0
7MOX9rPYtyOVUr1sG540xs,Titibo-Tibo,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,202453,2018-02-19,57,0.815,0.377,10.0,-9.41,1.0,0.0663,0.856,0.000243,0.0872,0.789,119.659,6457183,['opm'],70,2018,4.0
7mxm4xOU54u1ODM9fS9w2y,Torete,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,272400,2018-02-19,57,0.25,0.389,2.0,-5.739,1.0,0.0304,0.328,0.0,0.172,0.225,174.765,6457183,['opm'],70,2018,2.0
0ztDBQdQmdVZvorSmIjMih,Tagpuan,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,260240,2018-02-19,63,0.5660000000000001,0.121,8.0,-8.206,1.0,0.0345,0.862,0.0,0.0788,0.293,135.268,6457183,['opm'],70,2018,2.0
4SN0eYjvqBmElFQxP0Inys,Sundo,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,271320,2018-02-19,52,0.355,0.3670000000000001,11.0,-7.0470000000000015,0.0,0.0309,0.387,2.01e-06,0.0794,0.188,139.03,6457183,['opm'],70,2018,1.0
4hEcAsNF6RG9VCV7xElgCG,You Are My Sunshine,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,164320,2018-02-19,57,0.4920000000000001,0.235,2.0,-9.67,1.0,0.0315,0.921,3.69e-06,0.179,0.362,117.863,6457183,['opm'],70,2018,2.0
2M0rq3xC7x6dGwNdx0Thka,Marco's Theme - Saglit,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,263133,2018-02-19,49,0.44,0.14800000000000002,7.0,-12.119000000000002,1.0,0.0343,0.949,6.13e-05,0.119,0.374,131.011,6457183,['opm'],70,2018,2.0
2iOnWSWcChoGmUufbrQ00e,Tagu-Taguan,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,249160,2018-02-19,57,0.633,0.28,2.0,-11.192,1.0,0.0389,0.831,8.83e-05,0.113,0.152,87.963,6457183,['opm'],70,2018,1.0
2wTxJWt2gA9a1Z94dTnPiI,Oks Lang,2U5mF0PZqGu6glnz55yY0y,John Roa,4P5GC4o3QsoFpxadnDeE9D,336369,2018-02-14,2,0.313,0.237,9.0,-14.538,1.0,0.0451,0.855,0.000386,0.0961,0.165,80.13,1012054,['opm'],62,2018,1.0
7rOqvrGASV9CZh20uvGXpq,Take Her to the Moon,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,323440,2018-02-19,56,0.354,0.205,4.0,-7.772,1.0,0.0392,0.917,0.0,0.302,0.17,81.262,6457183,['opm'],70,2018,1.0
2ATlxy4UImFBJlHFQMSAst,Norem,6ogIjp0fsbUxlqy9q2rvrT,Shanti Dope,7MCYCgE6fQHYkhj29FHRcY,284386,2017-12-08,52,0.682,0.8079999999999999,9.0,-7.301,0.0,0.0428,0.045,1.35e-06,0.109,0.464,148.05100000000004,1125823,"['opm', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap', 'tagalog rap']",58,2017,3.0
6pz4tdLoIDJdnpXnisSDCK,Halaga,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,58vdgBfvgzQFZ2VreSPGmU,352120,1999,61,0.489,0.57,2.0,-9.197,1.0,0.0364,0.132,1.39e-06,0.274,0.643,134.486,2544059,"['opm', 'pinoy reggae', 'pinoy rock']",66,1999,4.0
2mn5o4dC90qh40fCH1VVR9,Bakit Ganyan Ka?,4mrrcDjpjUq27YEGwlisgs,Gracenote,6sSAjJBUpwobJGNJ7TVPdC,205304,2017-10-06,35,0.6729999999999999,0.481,9.0,-8.369,1.0,0.128,0.401,0.0,0.162,0.74,84.90700000000002,34540,"['opm', 'pinoy indie', 'pinoy rock']",44,2017,4.0
4isDU5tDNqFLQ5xQ9NgPmz,"Till My Heartaches End - From ""The Significant Other""",1mcqfNCReSFxun2vIWvC28,KZ Tandingan,6Mt2ypZ8Q48fAdqiVkw1kH,256923,2018-03-02,66,0.4970000000000001,0.375,4.0,-6.386,1.0,0.0328,0.845,0.0,0.265,0.214,130.226,707716,['opm'],60,2018,1.0
1CfysrFGAItkEGBZwaidl1,SouthBoys,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,1ea3ZxEMX5nTSnTfEYHaVj,358776,2018-03-15,55,0.769,0.648,0.0,-6.2860000000000005,1.0,0.0454,0.0365,0.0,0.109,0.657,94.962,2230523,"['opm', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",59,2018,4.0
2RzdvVrhZdoa3PyrU0NTLp,Nadarang - Campfire Mix,7aD2Ni3fUu66gklUFlvJi5,Kyle Juliano,1Cp6WvebwVCLQ9x1siodOm,234813,2018-03-26,52,0.816,0.539,0.0,-8.247,1.0,0.0378,0.765,7.78e-06,0.102,0.456,118.057,109153,"['opm', 'tagalog rap']",50,2018,3.0
3pBV9sY3j7AUCE5XdiCHMS,ILYSB,39rKElzF7q6K4O2flycSEc,Chlara,3db6KX0YXwPxB34haTyyLZ,233825,2017-07-14,55,0.39,0.207,7.0,-12.147,1.0,0.0371,0.759,0.0,0.095,0.391,91.025,41641,"['opm', 'viral pop']",54,2017,2.0
4UBoF5hcXav3XzKJHYqb1E,Anong Nangyari Sa Ating Dalawa,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,1PlP6pTAnWtRMo9P6zlHVH,294784,2018-05-11,44,0.307,0.213,7.0,-9.309,1.0,0.0451,0.944,1.04e-05,0.141,0.199,73.223,6457183,['opm'],70,2018,1.0
5jLEQLkEU8Sb2fG5UQcwDM,Ako Muna,0DnjaQqb436AH1idffI6CQ,Yeng Constantino,3CZcvxE3YyYqjF8XfvaQzn,222063,2018-03-23,61,0.547,0.573,6.0,-5.184,1.0,0.0311,0.5760000000000001,0.000153,0.0676,0.193,135.991,2086047,['opm'],60,2018,1.0
0087fDVeNhuyMtST91RMjv,Kundiman,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,08SEZDvRXrrNs1C2y73MLi,339053,2007,67,0.335,0.5710000000000001,11.0,-4.711,1.0,0.0243,0.564,0.0,0.13699999999999998,0.454,93.572,2263543,"['opm', 'pinoy rock']",64,2007,3.0
00bAw28lKcHj3B94a1wJle,Say You Won’t Let Go,39rKElzF7q6K4O2flycSEc,Chlara,1Kbd7hJJipnio37279Oclz,261985,2017-02-24,54,0.461,0.293,1.0,-9.0,1.0,0.0496,0.8390000000000001,0.0,0.118,0.415,153.52100000000004,41641,"['opm', 'viral pop']",54,2017,3.0
0eKQS9aRwCW2J5q6uDKX7S,'Di Na Muli,5cYJYBMg1n71v7cvthr1SO,The Itchyworms,3sBZBmTeB7QMWL4by9ybWm,260599,2018-05-15,0,0.517,0.468,4.0,-6.582000000000002,1.0,0.0345,0.7020000000000001,0.0,0.152,0.266,121.284,850598,"['opm', 'pinoy rock']",56,2018,2.0
5uBWj5DHsKw3DayLOuh7by,Heartbeats,1ySGjTzzgiL3khDY9awOGU,Andrea Babierra,3sBZBmTeB7QMWL4by9ybWm,264722,2018-05-15,0,0.62,0.42,8.0,-11.277,1.0,0.0283,0.715,0.00941,0.111,0.32,135.942,1524,['opm'],20,2018,2.0
5hyhR9TYBcSnmpSEl455eK,We & Us,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,258266,2018-02-19,59,0.7559999999999999,0.392,8.0,-8.513,1.0,0.0339,0.767,1.4e-05,0.104,0.154,104.856,6457183,['opm'],70,2018,1.0
3vObcAVPmiKWrhBmT4Uii0,Follow My Lead,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,6vQ7C8JlVHGM0aCItSfMQd,277207,2018-06-04,50,0.6990000000000001,0.674,7.0,-5.627000000000002,0.0,0.0328,0.277,0.0,0.0427,0.488,100.056,2230523,"['opm', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",59,2018,3.0
0rkML0CSX3wteVwUh5cspv,'Di Na Muli,5cYJYBMg1n71v7cvthr1SO,The Itchyworms,3GX88wDTaudQN9oK5j4kf1,260599,2018-06-04,0,0.517,0.468,4.0,-6.582000000000002,1.0,0.0345,0.7020000000000001,0.0,0.152,0.266,121.284,850598,"['opm', 'pinoy rock']",56,2018,2.0
2B8ThVsaxp4aFeY5GnKNhS,Heartbeats,1ySGjTzzgiL3khDY9awOGU,Andrea Babierra,3GX88wDTaudQN9oK5j4kf1,264722,2018-06-04,0,0.62,0.42,8.0,-11.277,1.0,0.0283,0.715,0.00941,0.111,0.32,135.942,1524,['opm'],20,2018,2.0
1bvPjHWOc5C8nHkw5U2Vb4,Pa-Umaga,2G7VQ1kVhVfNagytlousgm,Al James,4YUeKRsmbVanZetnG7cpTY,189019,2018-06-13,0,0.895,0.506,0.0,-9.08,1.0,0.0473,0.173,0.00046,0.104,0.597,130.029,478509,"['opm', 'pinoy alternative rap', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap', 'tagalog rap']",59,2018,4.0
0GHwNr0lqf8jpc9wesmnHo,Ex,4HOEnLufwAqJ2qoJPVnL01,Callalily,0qny2u4DXtiOu7ENsopaaA,279259,2018-04-13,60,0.499,0.381,7.0,-7.855,1.0,0.0373,0.586,0.0,0.086,0.57,157.332,1121352,"['opm', 'pinoy rock', 'tagalog rap']",55,2018,4.0
3pO8AS9mXlI85OsHbJa4Jf,SUNRISE,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,0jaGLy6bI1pjrc2gbkyxbJ,213674,2018-06-29,52,0.544,0.61,8.0,-8.383,1.0,0.0635,0.246,3.62e-06,0.0869,0.447,125.869,4386554,['opm'],73,2018,3.0
5wZvVKUYvXjvUarvPCyqhk,Lumalapit,1YlibpAvhJBbMZMBwN1KGv,The Juans,1kWhEWBbzI4tRdTtdTz5QD,226947,2018-06-22,0,0.545,0.612,2.0,-9.119,1.0,0.0274,0.0174,0.0148,0.129,0.5529999999999999,92.039,653821,['opm'],59,2018,4.0
311a0P87ZiMjjCaoQSZEfh,Your Song - My One and Only You,4NeCu267LZemnoq44lZYKy,Julie Anne San Jose,3mNbu0ZXCMNFS6308EQ4qU,222533,2018-02-12,46,0.506,0.343,6.0,-7.726,1.0,0.0282,0.7440000000000001,0.0,0.0751,0.37,83.95700000000002,529404,['opm'],57,2018,2.0
5nMKJJ5Rl6X1yn58aVeICO,Bulong,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,6anqXAk4NZxdkUwvpfUqsB,270233,2018-04-08,62,0.5,0.728,9.0,-5.472,0.0,0.0313,0.0319,0.0,0.0782,0.35100000000000003,134.877,4028169,"['opm', 'pinoy pop punk']",64,2018,2.0
7xty20N3DMTVOVtDIS2Jov,"Dying Inside To Hold You - From "" All Of You"" Official Soundtrack",0u4G1K1CSzcp5PZ6G6FIGu,Darren Espanto,55sWjGP1ghylhmMX3N17LU,236283,2017-12-15,58,0.556,0.625,0.0,-7.178,1.0,0.037000000000000005,0.336,0.0,0.11,0.403,104.913,407596,['opm'],50,2017,3.0
3I572cT9kECh41bZz2xPhy,"Susi (From the Film ""GOYO - Ang Batang Heneral"")",4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,0kN1b2GSMi06lzG4I6yz60,291983,2016-07-06,51,0.325,0.413,7.0,-7.936,1.0,0.0366,0.29100000000000004,2.96e-06,0.0689,0.289,165.959,4386554,['opm'],73,2016,2.0
4Q6GncsjUTwWoQO6nsdyA6,In My Prison,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,3eDNe3o6BrNtVaYAjmrYf6,219347,2018-07-13,34,0.696,0.8170000000000001,6.0,-8.014,0.0,0.0363,0.0293,0.0619,0.208,0.705,115.021,1771732,"['opm', 'pinoy indie', 'pinoy trap']",62,2018,4.0
2Uj9aeKOXPx4cgHrcd9401,Midnight Sky,30mZI7Hw2MhoarTVYxfyZM,Unique Salonga,2jBckVaJetRQeHQqgoLnh4,247968,2018-07-13,0,0.496,0.155,5.0,-8.477,1.0,0.0454,0.899,3.78e-05,0.123,0.158,119.186,189206,"['opm', 'pinoy indie']",53,2018,1.0
0Vmk6Ebk4QBq7r0VAz2a6s,Bakit Ba Ikaw,1t2caVgyabZrVDAlmMGraV,Michael Pangilinan,2fI8PsKYLPMt9Gv4NVrtjk,245586,2016-08-19,64,0.6679999999999999,0.48,10.0,-5.4689999999999985,1.0,0.0284,0.5489999999999999,0.0,0.112,0.277,119.903,1338457,['opm'],58,2016,2.0
0HQnJee8ShSDu2AYwibxst,Hanggang Kailan (Umuwi Ka Na Baby),4RUeoFWpDZ3IxGR7LYPoYN,Angelina Cruz,0OhaT1RJ85VCGhbz50rq3g,211933,2018-02-16,42,0.59,0.407,4.0,-9.079,1.0,0.0361,0.861,9.95e-06,0.094,0.276,145.852,37914,['acoustic opm'],30,2018,2.0
2BgD4nRyx9EZ5o8YEnjRSV,Kung 'Di Rin Lang Ikaw,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,15ufxdU6r8niuSmA9nu3ly,267759,2018-07-22,67,0.502,0.482,4.0,-4.7360000000000015,1.0,0.0288,0.161,0.0,0.187,0.132,133.894,4028169,"['opm', 'pinoy pop punk']",64,2018,1.0
1X4l4i472kW5ofFP8Xo0x0,Sana - Single Version,7tKpXx21KVUOR6vvDs6xtg,I Belong to the Zoo,4njOhY51h2CBqdAX4o41U1,277098,2018-04-28,67,0.66,0.373,7.0,-7.874,1.0,0.029,0.701,0.0,0.226,0.348,126.887,1616672,"['opm', 'pinoy indie', 'pinoy rock']",58,2018,2.0
6GIzDc4xBUeYHwubWwTrhC,Kahit Di Mo Alam,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,1aUdCxhin4mQevKWVLrtNN,282094,2017-09-17,61,0.45,0.648,10.0,-4.516,1.0,0.0308,0.132,2.37e-05,0.11,0.282,144.814,4028169,"['opm', 'pinoy pop punk']",64,2017,2.0
5Seh4HfqT1mFnRJQswqz51,Your Song (My One and Only You),4NeCu267LZemnoq44lZYKy,Julie Anne San Jose,38fR4iclLt6WMm1Zkzu0fq,223546,2018-07-27,67,0.507,0.3670000000000001,6.0,-7.212999999999999,1.0,0.0285,0.726,0.0,0.0765,0.362,84.02600000000002,529404,['opm'],57,2018,2.0
0dJPIIlTmVM0lambbFgAYq,Eroplanong Papel,4qFxP3qN9GsnZDOkAE6x2m,December Avenue,2xDMXQrLcUxzsAdpdlLPZh,303880,2017-03-20,56,0.471,0.647,0.0,-3.549,1.0,0.0347,0.0075299999999999985,0.0,0.111,0.15,138.998,4028169,"['opm', 'pinoy pop punk']",64,2017,1.0
0GuAFGEkbWayjhWdlYlr7K,"Closer You and I - From ""Loving in Tandem""",1t2caVgyabZrVDAlmMGraV,Michael Pangilinan,5mkhEWVxQqBCivhl4hMYtx,196067,2017-09-15,50,0.207,0.535,0.0,-6.82,1.0,0.0414,0.201,0.0,0.336,0.264,199.909,1338457,['opm'],58,2017,2.0
2Gh039ZAfydrM5IjiGlvEj,Akala,0lslA51eKXwTUY0TSX9Emy,Marion Aunor,0giiQAqGqHumXAA5WDUPsV,341167,2018-07-20,1,0.502,0.185,10.0,-11.423,1.0,0.0635,0.8640000000000001,0.0,0.105,0.185,125.044,31171,['opm'],44,2018,1.0
0HZ3OUVrGHxttD2EuHqRm3,The Day You Said Goodnight,6Ww3OMFzCaO33ulKh1LBFN,Hale,472GgeFZaCdRLcL3cT0IAn,291357,2005,72,0.5579999999999999,0.5529999999999999,4.0,-6.669,1.0,0.0323,0.4920000000000001,0.0,0.116,0.251,134.263,690303,"['opm', 'pinoy reggae', 'pinoy rock']",61,2005,2.0
2OqQDFY4MgzkAoAZ67CscA,Sundo,6MXu7TWZnmykwkXiRJeUMh,Imago,2WNYwZg6JlIjSkQGq0fggk,243653,2007,60,0.493,0.515,9.0,-6.551,1.0,0.0232,0.468,1.27e-05,0.0873,0.334,79.987,654010,"['opm', 'pinoy rock', 'pop rock']",50,2007,2.0
2Pelm9xgLSC78mRk0jbOKb,Sila - Acoustic,0jKQrxK2zHqxyOAyIMrUQt,SUD,1HHK0oozKwo9piao0wO25d,319608,2016-03-18,50,0.7509999999999999,0.281,9.0,-9.282,1.0,0.0429,0.743,0.0,0.26,0.386,124.89,395696,"['opm', 'pinoy rock']",55,2016,2.0
2PTQBDNpLnjix9Dsa33d8l,Tuloy Pa Rin,3pTaNQJ7TAU4yL7KEZp5sF,Nyoy Volante,5jzfPxlD5UD4Aw3cEnelcC,236453,2012-01-01,42,0.8,0.536,7.0,-7.013,1.0,0.0359,0.721,0.007409999999999998,0.0928,0.7240000000000001,110.1,67891,['opm'],39,2012,4.0
5eFzCfsj3d0yWumdEldZwL,Midnight Sky,30mZI7Hw2MhoarTVYxfyZM,Unique Salonga,0VF88sHKjbSWtm1wFHTSAg,244426,2018-08-13,0,0.495,0.149,5.0,-8.379,1.0,0.0409,0.904,3.77e-05,0.109,0.179,120.322,189206,"['opm', 'pinoy indie']",53,2018,1.0
637uCaC8im9B7Pe2O2Z53w,Sino,30mZI7Hw2MhoarTVYxfyZM,Unique Salonga,0VF88sHKjbSWtm1wFHTSAg,280426,2018-08-13,0,0.6759999999999999,0.43,11.0,-10.563,1.0,0.0232,0.168,0.0299,0.109,0.23,104.982,189206,"['opm', 'pinoy indie']",53,2018,2.0
4GrftsNbN1tpqbfyV6jTE1,OZONE (Itulak Ang Pinto),30mZI7Hw2MhoarTVYxfyZM,Unique Salonga,0VF88sHKjbSWtm1wFHTSAg,214293,2018-08-13,0,0.644,0.7120000000000001,5.0,-6.94,0.0,0.0599,0.0244,2.57e-05,0.0939,0.963,90.035,189206,"['opm', 'pinoy indie']",53,2018,4.0
4A2rEYOoZy3PQwfP7o0ryc,Jules,30mZI7Hw2MhoarTVYxfyZM,Unique Salonga,0VF88sHKjbSWtm1wFHTSAg,262906,2018-08-13,0,0.617,0.273,4.0,-11.265,1.0,0.0294,0.86,0.0,0.14800000000000002,0.28300000000000003,109.999,189206,"['opm', 'pinoy indie']",53,2018,2.0
5CBp1DpEIdw76H1Ol5SXUK,Taguan,2U5mF0PZqGu6glnz55yY0y,John Roa,5Uq0TiaLMYB3JBPnrMFwAr,248026,2018-06-08,0,0.684,0.328,4.0,-10.991,1.0,0.0402,0.596,3.08e-05,0.301,0.328,108.016,1012054,['opm'],62,2018,2.0
06ANmvjPpUeh8QQAAAcThx,Isa Pang Araw,6aiCKnIN68hohzU3ZzNq48,Sarah Geronimo,7jsmAqjoGIfYEfklcRmaR1,220813,2018-07-16,0,0.515,0.715,4.0,-4.04,0.0,0.046,0.277,0.0,0.0725,0.416,141.77200000000005,2872090,['opm'],59,2018,3.0
7aW2GrNlteWTwQZxX6LNjT,"Kahit Maputi Na Ang Buhok ko - From ""The Hows Of Us""",0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,0v4UIlXB8pda8iP9vUdV25,219689,2018-08-17,58,0.264,0.273,7.0,-8.651,1.0,0.0312,0.535,0.0,0.207,0.315,200.777,6457183,['opm'],70,2018,2.0
06cUybZMETs4i3yQO1f7p3,Weak,30DIeQNV9s1HEXyuCpGF4l,Khel Pangilinan,5ZxNoCcUNppsFWVkMkEoed,211200,2018-08-28,64,0.71,0.373,5.0,-10.611,0.0,0.0618,0.179,0.0,0.156,0.141,127.064,475346,['opm'],53,2018,1.0
6MMIXC8IMjrkz6TIzQ0cey,"Bata, Dahan-Dahan!",4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,66CBwdHZjwC7texRTzaE8J,249080,2018-09-14,44,0.406,0.7959999999999999,6.0,-7.851,0.0,0.197,0.0612,2.7e-05,0.311,0.25,169.895,1771732,"['opm', 'pinoy indie', 'pinoy trap']",62,2018,2.0
0W2kzUI1K0tT0RpggJZ4Js,Kung Akin Ang Mundo,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,7pgo6KnbXj9ADDyvoDf0rV,210046,2018-09-14,45,0.636,0.397,5.0,-9.477,1.0,0.0349,0.8340000000000001,3.97e-05,0.096,0.328,135.875,6457183,['opm'],70,2018,2.0
1emnGTAsF4zSaWidgvK08I,Sandali,0n4a5imdLBN24fIrBWoqrv,Because,4Eb8lI3YdnAA7slkeTSem0,269217,2018-06-12,0,0.8009999999999999,0.377,0.0,-14.957,1.0,0.0807,0.237,5.48e-06,0.451,0.388,115.035,413318,"['opm', 'pinoy hip hop', 'pinoy r&b', 'pinoy trap', 'tagalog rap']",66,2018,2.0
57kqyESt7sfljPxFohKPR4,I'll Never Go,7ygtjsCTrCQZAYYPOne9uE,Erik Santos,1ZVbmjB35arVTLoiFPAxQl,265053,2008-11-03,65,0.444,0.327,11.0,-11.265,1.0,0.0334,0.684,0.0,0.0839,0.24,139.599,571532,['opm'],57,2008,2.0
0X4Pvds8O09aUNVzHMFc7c,Sa Kahapon,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,5xz02cO1buWIsxiKUNBXCl,250374,2018-09-16,0,0.6809999999999999,0.887,0.0,-6.4110000000000005,1.0,0.0547,0.307,0.0,0.0837,0.561,93.009,1771732,"['opm', 'pinoy indie', 'pinoy trap']",62,2018,4.0
6sl4KzZ9PRb8xTzjYIrHAP,Someday,2nZ18B9RTjJH56v2NTnNAI,Leanne & Naara,7quF2TPkzNhuVjyub5UtoV,259665,2018-09-21,57,0.581,0.325,0.0,-11.156,1.0,0.0461,0.616,0.0,0.133,0.276,122.062,53648,"['opm', 'pinoy indie']",52,2018,2.0
4xQwNJo5mxER1vg88YWm7O,Mundo,30DIeQNV9s1HEXyuCpGF4l,Khel Pangilinan,21zTRqTe9nJC8hmLvGpKC9,285000,2018-09-15,0,0.602,0.418,9.0,-10.637,1.0,0.0271,0.526,1.88e-05,0.224,0.138,127.971,475346,['opm'],53,2018,1.0
4jXiylt6Qg9gjAvlKIUZ95,Knots,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,6YenpHgwZGewYCagSPFPnh,238994,2018-09-28,46,0.657,0.491,7.0,-7.27,1.0,0.0526,0.5760000000000001,0.0,0.124,0.5920000000000001,139.944,6457183,['opm'],70,2018,4.0
5f9808hpiCpuNyqqdXmpF2,Buwan,0a4r2EnsevvHCukoJ1xFwJ,juan karlos,2CF1utwLM2yXHMZhwFGVY1,343446,2018-06-22,64,0.631,0.381,7.0,-11.808,1.0,0.04,0.447,0.000171,0.0902,0.36,126.008,715051,"['opm', 'pinoy indie']",57,2018,2.0
